Fecha;Sensor;Lectura;Unidades de Lectura;Medida;Unidades de Medida;Flag;Flag Manipulación;Observaciones
05/04/2021 08:00:00;E012TEMPMED;;ºC;14,50;ºC;M;NC;
06/04/2021 08:00:00;E012TEMPMAX;23,00;ºC;23,00;ºC;M;NC;
06/04/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
06/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/04/2021 08:00:00;E012NEMBA;712,86;m.s.n.m.;712,86;m.s.n.m.;M;NC;
06/04/2021 08:00:00;E012TEMPMED;;ºC;15,50;ºC;M;NC;
07/04/2021 08:00:00;E012TEMPMAX;24,00;ºC;24,00;ºC;M;NC;
07/04/2021 08:00:00;E012TEMPMIN;6,00;ºC;6,00;ºC;M;NC;
07/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/04/2021 08:00:00;E012NEMBA;712,85;m.s.n.m.;712,85;m.s.n.m.;M;NC;
07/04/2021 08:00:00;E012TEMPMED;;ºC;15,00;ºC;M;NC;
08/04/2021 08:00:00;E012TEMPMAX;26,00;ºC;26,00;ºC;M;NC;
08/04/2021 08:00:00;E012TEMPMIN;6,00;ºC;6,00;ºC;M;NC;
08/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/04/2021 08:00:00;E012NEMBA;712,84;m.s.n.m.;712,84;m.s.n.m.;M;NC;
08/04/2021 08:00:00;E012TEMPMED;;ºC;16,00;ºC;M;NC;
09/04/2021 08:00:00;E012TEMPMAX;22,00;ºC;22,00;ºC;M;NC;
09/04/2021 08:00:00;E012TEMPMIN;11,00;ºC;11,00;ºC;M;NC;
09/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/04/2021 08:00:00;E012NEMBA;712,83;m.s.n.m.;712,83;m.s.n.m.;M;NC;
09/04/2021 08:00:00;E012TEMPMED;;ºC;16,50;ºC;M;NC;
10/04/2021 08:00:00;E012TEMPMAX;22,00;ºC;22,00;ºC;M;NC;
10/04/2021 08:00:00;E012TEMPMIN;9,00;ºC;9,00;ºC;M;NC;
10/04/2021 08:00:00;E012LLUVIAS;2,90;l/m²;2,90;l/m²;M;NC;
10/04/2021 08:00:00;E012NEMBA;712,82;m.s.n.m.;712,82;m.s.n.m.;M;NC;
10/04/2021 08:00:00;E012TEMPMED;;ºC;15,50;ºC;M;NC;
11/04/2021 08:00:00;E012TEMPMAX;21,00;ºC;21,00;ºC;M;NC;
11/04/2021 08:00:00;E012TEMPMIN;12,00;ºC;12,00;ºC;M;NC;
11/04/2021 08:00:00;E012LLUVIAS;0,30;l/m²;0,30;l/m²;M;NC;
11/04/2021 08:00:00;E012NEMBA;712,81;m.s.n.m.;712,81;m.s.n.m.;M;NC;
11/04/2021 08:00:00;E012TEMPMED;;ºC;16,50;ºC;M;NC;
12/04/2021 08:00:00;E012TEMPMAX;16,00;ºC;16,00;ºC;M;NC;
12/04/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
12/04/2021 08:00:00;E012LLUVIAS;2,80;l/m²;2,80;l/m²;M;NC;
12/04/2021 08:00:00;E012NEMBA;712,80;m.s.n.m.;712,80;m.s.n.m.;M;NC;
12/04/2021 08:00:00;E012TEMPMED;;ºC;12,00;ºC;M;NC;
13/04/2021 08:00:00;E012TEMPMAX;20,00;ºC;20,00;ºC;M;NC;
13/04/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
13/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/04/2021 08:00:00;E012NEMBA;712,79;m.s.n.m.;712,79;m.s.n.m.;M;NC;
13/04/2021 08:00:00;E012TEMPMED;;ºC;14,00;ºC;M;NC;
14/04/2021 08:00:00;E012TEMPMAX;24,00;ºC;24,00;ºC;M;NC;
14/04/2021 08:00:00;E012TEMPMIN;17,00;ºC;17,00;ºC;M;NC;
14/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/04/2021 08:00:00;E012NEMBA;712,78;m.s.n.m.;712,78;m.s.n.m.;M;NC;
14/04/2021 08:00:00;E012TEMPMED;;ºC;20,50;ºC;M;NC;
15/04/2021 08:00:00;E012TEMPMAX;20,00;ºC;20,00;ºC;M;NC;
15/04/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
15/04/2021 08:00:00;E012LLUVIAS;3,30;l/m²;3,30;l/m²;M;NC;
15/04/2021 08:00:00;E012NEMBA;712,77;m.s.n.m.;712,77;m.s.n.m.;M;NC;
15/04/2021 08:00:00;E012TEMPMED;;ºC;15,00;ºC;M;NC;
16/04/2021 08:00:00;E012TEMPMAX;12,00;ºC;12,00;ºC;M;NC;
16/04/2021 08:00:00;E012TEMPMIN;6,00;ºC;6,00;ºC;M;NC;
16/04/2021 08:00:00;E012LLUVIAS;1,00;l/m²;1,00;l/m²;M;NC;
16/04/2021 08:00:00;E012NEMBA;712,77;m.s.n.m.;712,77;m.s.n.m.;M;NC;
16/04/2021 08:00:00;E012TEMPMED;;ºC;9,00;ºC;M;NC;
17/04/2021 08:00:00;E012TEMPMAX;19,00;ºC;19,00;ºC;M;NC;
17/04/2021 08:00:00;E012TEMPMIN;4,00;ºC;4,00;ºC;M;NC;
17/04/2021 08:00:00;E012LLUVIAS;2,20;l/m²;2,20;l/m²;M;NC;
17/04/2021 08:00:00;E012NEMBA;712,76;m.s.n.m.;712,76;m.s.n.m.;M;NC;
17/04/2021 08:00:00;E012TEMPMED;;ºC;11,50;ºC;M;NC;
18/04/2021 08:00:00;E012TEMPMAX;18,00;ºC;18,00;ºC;M;NC;
18/04/2021 08:00:00;E012TEMPMIN;4,00;ºC;4,00;ºC;M;NC;
18/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/04/2021 08:00:00;E012NEMBA;712,75;m.s.n.m.;712,75;m.s.n.m.;M;NC;
18/04/2021 08:00:00;E012TEMPMED;;ºC;11,00;ºC;M;NC;
19/04/2021 08:00:00;E012TEMPMAX;20,00;ºC;20,00;ºC;M;NC;
19/04/2021 08:00:00;E012TEMPMIN;5,00;ºC;5,00;ºC;M;NC;
19/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/04/2021 08:00:00;E012NEMBA;712,74;m.s.n.m.;712,74;m.s.n.m.;M;NC;
19/04/2021 08:00:00;E012TEMPMED;;ºC;12,50;ºC;M;NC;
20/04/2021 08:00:00;E012TEMPMAX;20,00;ºC;20,00;ºC;M;NC;
20/04/2021 08:00:00;E012TEMPMIN;5,00;ºC;5,00;ºC;M;NC;
20/04/2021 08:00:00;E012LLUVIAS;1,10;l/m²;1,10;l/m²;M;NC;
20/04/2021 08:00:00;E012NEMBA;712,73;m.s.n.m.;712,73;m.s.n.m.;M;NC;
20/04/2021 08:00:00;E012TEMPMED;;ºC;12,50;ºC;M;NC;
21/04/2021 08:00:00;E012TEMPMAX;21,00;ºC;21,00;ºC;M;NC;
21/04/2021 08:00:00;E012TEMPMIN;9,00;ºC;9,00;ºC;M;NC;
21/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
21/04/2021 08:00:00;E012NEMBA;712,72;m.s.n.m.;712,72;m.s.n.m.;M;NC;
21/04/2021 08:00:00;E012TEMPMED;;ºC;15,00;ºC;M;NC;
22/04/2021 08:00:00;E012TEMPMAX;18,00;ºC;18,00;ºC;M;NC;
22/04/2021 08:00:00;E012TEMPMIN;11,00;ºC;11,00;ºC;M;NC;
22/04/2021 08:00:00;E012LLUVIAS;0,10;l/m²;0,10;l/m²;M;NC;
22/04/2021 08:00:00;E012NEMBA;712,71;m.s.n.m.;712,71;m.s.n.m.;M;NC;
22/04/2021 08:00:00;E012TEMPMED;;ºC;14,50;ºC;M;NC;
23/04/2021 08:00:00;E012TEMPMAX;19,00;ºC;19,00;ºC;M;NC;
23/04/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
23/04/2021 08:00:00;E012LLUVIAS;6,30;l/m²;6,30;l/m²;M;NC;
23/04/2021 08:00:00;E012NEMBA;712,70;m.s.n.m.;712,70;m.s.n.m.;M;NC;
23/04/2021 08:00:00;E012TEMPMED;;ºC;13,50;ºC;M;NC;
24/04/2021 08:00:00;E012TEMPMAX;21,00;ºC;21,00;ºC;M;NC;
24/04/2021 08:00:00;E012TEMPMIN;9,00;ºC;9,00;ºC;M;NC;
24/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
24/04/2021 08:00:00;E012NEMBA;712,69;m.s.n.m.;712,69;m.s.n.m.;M;NC;
24/04/2021 08:00:00;E012TEMPMED;;ºC;15,00;ºC;M;NC;
25/04/2021 08:00:00;E012TEMPMAX;10,00;ºC;10,00;ºC;M;NC;
25/04/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
25/04/2021 08:00:00;E012LLUVIAS;5,10;l/m²;5,10;l/m²;M;NC;
25/04/2021 08:00:00;E012NEMBA;712,69;m.s.n.m.;712,69;m.s.n.m.;M;NC;
25/04/2021 08:00:00;E012TEMPMED;;ºC;10,00;ºC;M;NC;
26/04/2021 08:00:00;E012TEMPMAX;21,00;ºC;21,00;ºC;M;NC;
26/04/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
26/04/2021 08:00:00;E012LLUVIAS;4,10;l/m²;4,10;l/m²;M;NC;
26/04/2021 08:00:00;E012NEMBA;712,68;m.s.n.m.;712,68;m.s.n.m.;M;NC;
26/04/2021 08:00:00;E012TEMPMED;;ºC;15,50;ºC;M;NC;
27/04/2021 08:00:00;E012TEMPMAX;20,00;ºC;20,00;ºC;M;NC;
27/04/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
27/04/2021 08:00:00;E012LLUVIAS;2,10;l/m²;2,10;l/m²;M;NC;
27/04/2021 08:00:00;E012NEMBA;712,67;m.s.n.m.;712,67;m.s.n.m.;M;NC;
27/04/2021 08:00:00;E012TEMPMED;;ºC;15,00;ºC;M;NC;
28/04/2021 08:00:00;E012TEMPMAX;18,00;ºC;18,00;ºC;M;NC;
28/04/2021 08:00:00;E012TEMPMIN;9,00;ºC;9,00;ºC;M;NC;
28/04/2021 08:00:00;E012LLUVIAS;4,00;l/m²;4,00;l/m²;M;NC;
28/04/2021 08:00:00;E012NEMBA;712,67;m.s.n.m.;712,67;m.s.n.m.;M;NC;
28/04/2021 08:00:00;E012TEMPMED;;ºC;13,50;ºC;M;NC;
29/04/2021 08:00:00;E012TEMPMAX;19,00;ºC;19,00;ºC;M;NC;
29/04/2021 08:00:00;E012TEMPMIN;11,00;ºC;11,00;ºC;M;NC;
29/04/2021 08:00:00;E012LLUVIAS;6,10;l/m²;6,10;l/m²;M;NC;
29/04/2021 08:00:00;E012NEMBA;712,67;m.s.n.m.;712,67;m.s.n.m.;M;NC;
29/04/2021 08:00:00;E012TEMPMED;;ºC;15,00;ºC;M;NC;
30/04/2021 08:00:00;E012TEMPMAX;16,00;ºC;16,00;ºC;M;NC;
30/04/2021 08:00:00;E012TEMPMIN;7,00;ºC;7,00;ºC;M;NC;
30/04/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
30/04/2021 08:00:00;E012NEMBA;712,66;m.s.n.m.;712,66;m.s.n.m.;M;NC;
30/04/2021 08:00:00;E012TEMPMED;;ºC;11,50;ºC;M;NC;
01/05/2021 08:00:00;E012TEMPMAX;18,00;ºC;18,00;ºC;M;NC;
01/05/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
01/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
01/05/2021 08:00:00;E012NEMBA;712,65;m.s.n.m.;712,65;m.s.n.m.;M;NC;
01/05/2021 08:00:00;E012TEMPMED;;ºC;13,00;ºC;M;NC;
02/05/2021 08:00:00;E012TEMPMAX;18,00;ºC;18,00;ºC;M;NC;
02/05/2021 08:00:00;E012TEMPMIN;5,00;ºC;5,00;ºC;M;NC;
02/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
02/05/2021 08:00:00;E012NEMBA;712,64;m.s.n.m.;712,64;m.s.n.m.;M;NC;
02/05/2021 08:00:00;E012TEMPMED;;ºC;11,50;ºC;M;NC;
03/05/2021 08:00:00;E012TEMPMAX;22,00;ºC;22,00;ºC;M;NC;
03/05/2021 08:00:00;E012TEMPMIN;5,00;ºC;5,00;ºC;M;NC;
03/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
03/05/2021 08:00:00;E012NEMBA;712,63;m.s.n.m.;712,63;m.s.n.m.;M;NC;
03/05/2021 08:00:00;E012TEMPMED;;ºC;13,50;ºC;M;NC;
04/05/2021 08:00:00;E012TEMPMAX;21,00;ºC;21,00;ºC;M;NC;
04/05/2021 08:00:00;E012TEMPMIN;9,00;ºC;9,00;ºC;M;NC;
04/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/05/2021 08:00:00;E012NEMBA;712,62;m.s.n.m.;712,62;m.s.n.m.;M;NC;
04/05/2021 08:00:00;E012TEMPMED;;ºC;15,00;ºC;M;NC;
05/05/2021 08:00:00;E012TEMPMAX;24,00;ºC;24,00;ºC;M;NC;
05/05/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
05/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
05/05/2021 08:00:00;E012NEMBA;712,61;m.s.n.m.;712,61;m.s.n.m.;M;NC;
05/05/2021 08:00:00;E012TEMPMED;;ºC;16,00;ºC;M;NC;
06/05/2021 08:00:00;E012TEMPMAX;26,00;ºC;26,00;ºC;M;NC;
06/05/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
06/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/05/2021 08:00:00;E012NEMBA;712,59;m.s.n.m.;712,59;m.s.n.m.;M;NC;
06/05/2021 08:00:00;E012TEMPMED;;ºC;17,00;ºC;M;NC;
07/05/2021 08:00:00;E012TEMPMAX;28,00;ºC;28,00;ºC;M;NC;
07/05/2021 08:00:00;E012TEMPMIN;9,00;ºC;9,00;ºC;M;NC;
07/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/05/2021 08:00:00;E012NEMBA;712,58;m.s.n.m.;712,58;m.s.n.m.;M;NC;
07/05/2021 08:00:00;E012TEMPMED;;ºC;18,50;ºC;M;NC;
08/05/2021 08:00:00;E012TEMPMAX;29,00;ºC;29,00;ºC;M;NC;
08/05/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
08/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/05/2021 08:00:00;E012NEMBA;712,57;m.s.n.m.;712,57;m.s.n.m.;M;NC;
08/05/2021 08:00:00;E012TEMPMED;;ºC;19,50;ºC;M;NC;
09/05/2021 08:00:00;E012TEMPMAX;29,00;ºC;29,00;ºC;M;NC;
09/05/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
09/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/05/2021 08:00:00;E012NEMBA;712,56;m.s.n.m.;712,56;m.s.n.m.;M;NC;
09/05/2021 08:00:00;E012TEMPMED;;ºC;19,50;ºC;M;NC;
10/05/2021 08:00:00;E012TEMPMAX;24,00;ºC;24,00;ºC;M;NC;
10/05/2021 08:00:00;E012TEMPMIN;11,00;ºC;11,00;ºC;M;NC;
10/05/2021 08:00:00;E012LLUVIAS;4,50;l/m²;4,50;l/m²;M;NC;
10/05/2021 08:00:00;E012NEMBA;712,55;m.s.n.m.;712,55;m.s.n.m.;M;NC;
10/05/2021 08:00:00;E012TEMPMED;;ºC;17,50;ºC;M;NC;
11/05/2021 08:00:00;E012TEMPMAX;19,00;ºC;19,00;ºC;M;NC;
11/05/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
11/05/2021 08:00:00;E012LLUVIAS;2,00;l/m²;2,00;l/m²;M;NC;
11/05/2021 08:00:00;E012NEMBA;712,53;m.s.n.m.;712,53;m.s.n.m.;M;NC;
11/05/2021 08:00:00;E012TEMPMED;;ºC;13,50;ºC;M;NC;
12/05/2021 08:00:00;E012TEMPMAX;19,00;ºC;19,00;ºC;M;NC;
12/05/2021 08:00:00;E012TEMPMIN;6,00;ºC;6,00;ºC;M;NC;
12/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
12/05/2021 08:00:00;E012NEMBA;712,52;m.s.n.m.;712,52;m.s.n.m.;M;NC;
12/05/2021 08:00:00;E012TEMPMED;;ºC;12,50;ºC;M;NC;
13/05/2021 08:00:00;E012TEMPMAX;22,00;ºC;22,00;ºC;M;NC;
13/05/2021 08:00:00;E012TEMPMIN;7,00;ºC;7,00;ºC;M;NC;
13/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/05/2021 08:00:00;E012NEMBA;712,51;m.s.n.m.;712,51;m.s.n.m.;M;NC;
13/05/2021 08:00:00;E012TEMPMED;;ºC;14,50;ºC;M;NC;
14/05/2021 08:00:00;E012TEMPMAX;24,00;ºC;24,00;ºC;M;NC;
14/05/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
14/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/05/2021 08:00:00;E012NEMBA;712,50;m.s.n.m.;712,50;m.s.n.m.;M;NC;
14/05/2021 08:00:00;E012TEMPMED;;ºC;16,00;ºC;M;NC;
15/05/2021 08:00:00;E012TEMPMAX;26,00;ºC;26,00;ºC;M;NC;
15/05/2021 08:00:00;E012TEMPMIN;9,00;ºC;9,00;ºC;M;NC;
15/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
15/05/2021 08:00:00;E012NEMBA;712,48;m.s.n.m.;712,48;m.s.n.m.;M;NC;
15/05/2021 08:00:00;E012TEMPMED;;ºC;17,50;ºC;M;NC;
16/05/2021 08:00:00;E012TEMPMAX;30,00;ºC;30,00;ºC;M;NC;
16/05/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
16/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
16/05/2021 08:00:00;E012NEMBA;712,47;m.s.n.m.;712,47;m.s.n.m.;M;NC;
16/05/2021 08:00:00;E012TEMPMED;;ºC;20,00;ºC;M;NC;
17/05/2021 08:00:00;E012TEMPMAX;30,00;ºC;30,00;ºC;M;NC;
17/05/2021 08:00:00;E012TEMPMIN;12,00;ºC;12,00;ºC;M;NC;
17/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
17/05/2021 08:00:00;E012NEMBA;712,46;m.s.n.m.;712,46;m.s.n.m.;M;NC;
17/05/2021 08:00:00;E012TEMPMED;;ºC;21,00;ºC;M;NC;
18/05/2021 08:00:00;E012TEMPMAX;30,00;ºC;30,00;ºC;M;NC;
18/05/2021 08:00:00;E012TEMPMIN;11,00;ºC;11,00;ºC;M;NC;
18/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/05/2021 08:00:00;E012NEMBA;712,45;m.s.n.m.;712,45;m.s.n.m.;M;NC;
18/05/2021 08:00:00;E012TEMPMED;;ºC;20,50;ºC;M;NC;
19/05/2021 08:00:00;E012TEMPMAX;30,00;ºC;30,00;ºC;M;NC;
19/05/2021 08:00:00;E012TEMPMIN;11,00;ºC;11,00;ºC;M;NC;
19/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/05/2021 08:00:00;E012NEMBA;712,43;m.s.n.m.;712,43;m.s.n.m.;M;NC;
19/05/2021 08:00:00;E012TEMPMED;;ºC;20,50;ºC;M;NC;
20/05/2021 08:00:00;E012TEMPMAX;31,00;ºC;31,00;ºC;M;NC;
20/05/2021 08:00:00;E012TEMPMIN;13,00;ºC;13,00;ºC;M;NC;
20/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
20/05/2021 08:00:00;E012NEMBA;712,42;m.s.n.m.;712,42;m.s.n.m.;M;NC;
20/05/2021 08:00:00;E012TEMPMED;;ºC;22,00;ºC;M;NC;
21/05/2021 08:00:00;E012TEMPMAX;31,00;ºC;31,00;ºC;M;NC;
21/05/2021 08:00:00;E012TEMPMIN;14,00;ºC;14,00;ºC;M;NC;
21/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
21/05/2021 08:00:00;E012NEMBA;712,40;m.s.n.m.;712,40;m.s.n.m.;M;NC;
21/05/2021 08:00:00;E012TEMPMED;;ºC;22,50;ºC;M;NC;
22/05/2021 08:00:00;E012TEMPMAX;31,00;ºC;31,00;ºC;M;NC;
22/05/2021 08:00:00;E012TEMPMIN;12,00;ºC;12,00;ºC;M;NC;
22/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
22/05/2021 08:00:00;E012NEMBA;712,38;m.s.n.m.;712,38;m.s.n.m.;M;C;
22/05/2021 08:00:00;E012TEMPMED;;ºC;21,50;ºC;M;NC;
23/05/2021 08:00:00;E012TEMPMAX;29,00;ºC;29,00;ºC;M;NC;
23/05/2021 08:00:00;E012TEMPMIN;13,00;ºC;13,00;ºC;M;NC;
23/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
23/05/2021 08:00:00;E012NEMBA;712,38;m.s.n.m.;712,38;m.s.n.m.;M;NC;
23/05/2021 08:00:00;E012TEMPMED;;ºC;21,00;ºC;M;NC;
24/05/2021 08:00:00;E012TEMPMAX;18,00;ºC;18,00;ºC;M;NC;
24/05/2021 08:00:00;E012TEMPMIN;7,00;ºC;7,00;ºC;M;NC;
24/05/2021 08:00:00;E012LLUVIAS;3,40;l/m²;3,40;l/m²;M;NC;
24/05/2021 08:00:00;E012NEMBA;712,35;m.s.n.m.;712,35;m.s.n.m.;M;NC;
24/05/2021 08:00:00;E012TEMPMED;;ºC;12,50;ºC;M;NC;
25/05/2021 08:00:00;E012TEMPMAX;24,00;ºC;24,00;ºC;M;NC;
25/05/2021 08:00:00;E012TEMPMIN;8,00;ºC;8,00;ºC;M;NC;
25/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
25/05/2021 08:00:00;E012NEMBA;712,34;m.s.n.m.;712,34;m.s.n.m.;M;NC;
25/05/2021 08:00:00;E012TEMPMED;;ºC;16,00;ºC;M;NC;
26/05/2021 08:00:00;E012TEMPMAX;29,00;ºC;29,00;ºC;M;NC;
26/05/2021 08:00:00;E012TEMPMIN;12,00;ºC;12,00;ºC;M;NC;
26/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
26/05/2021 08:00:00;E012NEMBA;712,33;m.s.n.m.;712,33;m.s.n.m.;M;NC;
26/05/2021 08:00:00;E012TEMPMED;;ºC;20,50;ºC;M;NC;
27/05/2021 08:00:00;E012TEMPMAX;29,00;ºC;29,00;ºC;M;NC;
27/05/2021 08:00:00;E012TEMPMIN;13,00;ºC;13,00;ºC;M;NC;
27/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
27/05/2021 08:00:00;E012NEMBA;712,32;m.s.n.m.;712,32;m.s.n.m.;M;NC;
27/05/2021 08:00:00;E012TEMPMED;;ºC;21,00;ºC;M;NC;
28/05/2021 08:00:00;E012TEMPMAX;26,00;ºC;26,00;ºC;M;NC;
28/05/2021 08:00:00;E012TEMPMIN;14,00;ºC;14,00;ºC;M;NC;
28/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
28/05/2021 08:00:00;E012NEMBA;712,31;m.s.n.m.;712,31;m.s.n.m.;M;NC;
28/05/2021 08:00:00;E012TEMPMED;;ºC;20,00;ºC;M;NC;
29/05/2021 08:00:00;E012TEMPMAX;26,00;ºC;26,00;ºC;M;NC;
29/05/2021 08:00:00;E012TEMPMIN;13,00;ºC;13,00;ºC;M;NC;
29/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
29/05/2021 08:00:00;E012NEMBA;712,30;m.s.n.m.;712,30;m.s.n.m.;M;NC;
29/05/2021 08:00:00;E012TEMPMED;;ºC;19,50;ºC;M;NC;
30/05/2021 08:00:00;E012TEMPMAX;32,00;ºC;32,00;ºC;M;NC;
30/05/2021 08:00:00;E012TEMPMIN;14,00;ºC;14,00;ºC;M;NC;
30/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
30/05/2021 08:00:00;E012NEMBA;712,28;m.s.n.m.;712,28;m.s.n.m.;M;NC;
30/05/2021 08:00:00;E012TEMPMED;;ºC;23,00;ºC;M;NC;
31/05/2021 08:00:00;E012TEMPMAX;32,00;ºC;32,00;ºC;M;NC;
31/05/2021 08:00:00;E012TEMPMIN;15,00;ºC;15,00;ºC;M;NC;
31/05/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
31/05/2021 08:00:00;E012NEMBA;712,27;m.s.n.m.;712,27;m.s.n.m.;M;NC;
31/05/2021 08:00:00;E012TEMPMED;;ºC;23,50;ºC;M;NC;
01/06/2021 08:00:00;E012TEMPMAX;31,00;ºC;31,00;ºC;M;NC;
01/06/2021 08:00:00;E012TEMPMIN;16,00;ºC;16,00;ºC;M;NC;
01/06/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
01/06/2021 08:00:00;E012NEMBA;712,26;m.s.n.m.;712,26;m.s.n.m.;M;NC;
01/06/2021 08:00:00;E012TEMPMED;;ºC;23,50;ºC;M;NC;
02/06/2021 08:00:00;E012TEMPMAX;26,00;ºC;26,00;ºC;M;NC;
02/06/2021 08:00:00;E012TEMPMIN;10,00;ºC;10,00;ºC;M;NC;
02/06/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
02/06/2021 08:00:00;E012NEMBA;712,24;m.s.n.m.;712,24;m.s.n.m.;M;NC;
02/06/2021 08:00:00;E012TEMPMED;;ºC;18,00;ºC;M;NC;
03/06/2021 08:00:00;E012TEMPMAX;31,00;ºC;31,00;ºC;M;C;
03/06/2021 08:00:00;E012TEMPMIN;11,00;ºC;11,00;ºC;M;C;
03/06/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
03/06/2021 08:00:00;E012NEMBA;712,23;m.s.n.m.;712,23;m.s.n.m.;M;NC;
03/06/2021 08:00:00;E012TEMPMED;;ºC;26,00;ºC;M;NC;
04/06/2021 08:00:00;E012TEMPMAX;31,00;ºC;31,00;ºC;M;NC;
04/06/2021 08:00:00;E012TEMPMIN;14,00;ºC;14,00;ºC;M;NC;
04/06/2021 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/06/2021 08:00:00;E012NEMBA;712,20;m.s.n.m.;712,20;m.s.n.m.;M;NC;
04/06/2021 08:00:00;E012TEMPMED;;ºC;22,50;ºC;M;NC;
05/06/2021 08:00:00;E012TEMPMAX;31,00;ºC;31,00;ºC;M;NC;
